session_id,request_id,model_id,num_prefill_tokens,num_decode_tokens,num_cached_tokens,expected_prefix_hit,client_sent_wall,client_recv_wall,arrival,queued,scheduled,prefill_end,request_end,success
7,7011,1,8213,68,0,7486,1787565703.5446937,1787565704.7338064,1787565703.6528254,968048.628726856,968048.662373786,968048.692580842,968048.692580842,True
7,7012,1,8680,69,0,8281,1787565704.734675,1787565705.9489577,1787565704.8019168,968049.779279116,968049.812680615,968049.843450215,968049.843450215,True
8,8000,1,3321,399,0,0,1787565653.961338,1787565660.1574993,1787565654.055183,967999.036788852,967999.086479427,967999.11637342,967999.11637342,True
8,8001,1,4725,334,0,3720,1787565661.6546636,1787565666.9625144,1787565661.7814288,968006.755095961,968006.804486564,968006.835085312,968006.835085312,True
8,8002,1,6090,221,0,5059,1787565668.5159023,1787565672.0961103,1787565668.6465304,968013.62456171,968013.674157904,968013.704172639,968013.704172639,True
8,8003,0,821,37,0,0,1787565674.8433084,1787565675.5756648,1787565674.915415,968019.883512447,968019.902241061,968019.936616316,968019.936616316,True
8,8004,1,6578,287,0,6311,1787565675.576269,1787565680.0986173,1787565675.6380565,968020.612546373,968020.645421517,968020.676874492,968020.676874492,True
8,8005,0,16715,49,0,65,1787565682.7053523,1787565689.0970771,1787565687.6198597,968032.600543422,968032.974272341,968033.009456972,968033.009456972,True
8,8006,1,6961,177,0,6865,1787565689.0978036,1787565691.942904,1787565689.160655,968034.130825171,968034.163472105,968034.194119673,968034.194119673,True
8,8007,1,8353,164,0,7138,1787565693.473929,1787565696.2149522,1787565693.6170952,968038.599419499,968038.651890804,968038.682352721,968038.682352721,True
8,8008,1,9685,141,0,8517,1787565697.8662653,1787565700.2386527,1787565698.015307,968042.990363675,968043.045235937,968043.076077588,968043.076077588,True
8,8009,0,22257,233,0,46,1787565701.265428,1787565709.1153982,1787565705.0673838,968050.048780242,968050.529876559,968050.562883455,968050.562883455,True
8,8010,1,10394,276,0,9826,1787565709.1165228,1787565713.4340763,1787565709.2063088,968054.188657561,968054.221940809,968054.252097895,968054.252097895,True
8,8011,0,2691,214,0,47,1787565714.096585,1787565723.0625975,1787565718.4880583,968063.946260589,968064.37874202,968064.409156978,968064.409156978,True
8,8012,1,11798,1007,0,10670,1787565723.0638063,1787565738.7051764,1787565723.2281003,968068.212503,968068.264366221,968068.29497579,968068.29497579,True
8,8013,1,13076,105,0,12805,1787565740.2863402,1787565742.086681,1787565740.4514124,968085.435384619,968085.468339875,968085.498734752,968085.498734752,True
8,8014,1,14401,171,0,13181,1787565743.5410872,1787565746.4589765,1787565743.7151723,968088.694488581,968088.75312013,968088.784770227,968088.784770227,True
8,8015,0,4437,149,0,44,1787565747.4759312,1787565751.3435369,1787565748.982429,968093.962916563,968094.076119223,968094.106041477,968094.106041477,True
8,8016,1,14854,153,0,14572,1787565751.3448882,1787565753.8848565,1787565751.430022,968096.409937262,968096.44327205,968096.474488294,968096.474488294,True
8,8017,0,11483,67,0,44,1787565757.0217068,1787565766.8777103,1787565765.2106364,968110.190385291,968110.46421187,968110.50622795,968110.50622795,True
8,8018,1,16010,944,0,15007,1787565766.8791697,1787565785.7177262,1787565767.0836723,968112.060236756,968112.106364416,968112.138202704,968112.138202704,True
8,8019,1,17318,122,0,16954,1787565787.4319575,1787565789.9470708,1787565787.642929,968132.629487021,968132.663611145,968132.69498092,968132.69498092,True
8,8020,0,8545,51,0,44,1787565793.8272502,1787565822.7355933,1787565820.6832745,968165.882903695,968166.354624073,968166.392595755,968166.392595755,True
8,8021,1,17704,194,0,17440,1787565822.737243,1787565826.3622472,1787565822.8130722,968167.797160811,968167.830943123,968167.864821926,968167.864821926,True
8,8022,1,18853,87,0,17898,1787565827.9902518,1787565829.813553,1787565828.1646807,968173.14718491,968173.193978145,968173.225618421,968173.225618421,True
8,8023,1,20390,81,0,18940,1787565831.529879,1787565833.474391,1787565831.801807,968176.778476053,968176.831009149,968176.862427844,968176.862427844,True
8,8024,1,21634,143,0,20471,1787565835.025526,1787565837.6558328,1787565835.212273,968180.195692165,968180.244456144,968180.276385303,968180.276385303,True
