session_id,request_id,model_id,num_prefill_tokens,num_decode_tokens,num_cached_tokens,expected_prefix_hit,client_sent_wall,client_recv_wall,arrival,queued,scheduled,prefill_end,request_end,success
2,2018,1,10250,182,0,10137,1787631093.9976733,1787631097.5016985,1787631094.057293,1033439.04078587,1033439.081207497,1033439.11910298,1033439.11910298,True
2,2019,0,2007,59,0,44,1787631098.7372737,1787631100.0844648,1787631098.8737051,1033443.860768221,1033443.919988795,1033443.957679336,1033443.957679336,True
2,2020,1,11208,770,0,10432,1787631100.085386,1787631114.9319904,1787631100.1896205,1033445.167100383,1033445.206398336,1033445.245064431,1033445.245064431,True
2,2021,0,2101,63,0,49,1787631116.0847814,1787631117.53511,1787631116.2502372,1033461.226540535,1033461.288902039,1033461.327088712,1033461.327088712,True
2,2022,1,11522,121,0,11522,1787631117.536055,1787631119.9149225,1787631117.5845237,1033462.560154533,1033462.597964382,1033462.636072643,1033462.636072643,True
2,2023,0,7310,105,0,44,1787631120.4588368,1787631124.6777172,1787631122.4270484,1033467.409868057,1033467.673775189,1033467.712099205,1033467.712099205,True
2,2024,1,11912,145,0,11643,1787631124.6786892,1787631127.497237,1787631124.7328522,1033469.720831776,1033469.758613544,1033469.796671917,1033469.796671917,True
2,2025,0,7248,30,0,46,1787631128.0452845,1787631136.1070654,1787631134.4216886,1033479.394670464,1033480.491029453,1033480.52922396,1033480.52922396,True
2,2026,1,13276,1208,0,12057,1787631136.1081474,1787631160.345435,1787631136.555922,1033481.727730017,1033481.841745963,1033481.879111869,1033481.879111869,True
2,2027,1,15242,1199,0,14484,1787631161.9389875,1787631192.53784,1787631168.4170122,1033513.391648786,1033514.630026447,1033514.66092594,1033514.66092594,True
2,2028,1,16663,551,0,16441,1787631194.03605,1787631204.5016725,1787631194.185984,1033539.169644267,1033539.210687238,1033539.249132673,1033539.249132673,True
2,2029,1,17589,112,0,17214,1787631206.0828774,1787631208.3819835,1787631206.207275,1033551.193489918,1033551.232389391,1033551.270794478,1033551.270794478,True
2,2030,0,7815,16,0,46,1787631209.7477443,1787631210.7999651,1787631210.292741,1033555.276589639,1033555.450360546,1033555.48850861,1033555.48850861,True
2,2031,1,17840,112,0,17701,1787631210.801567,1787631213.0019658,1787631210.8506844,1033555.826768263,1033555.864599332,1033555.903102501,1033555.903102501,True
2,2032,0,7850,53,0,48,1787631214.119377,1787631221.8862429,1787631219.923809,1033564.897016619,1033565.850885809,1033565.881233873,1033565.881233873,True
2,2033,1,18971,952,0,17952,1787631221.8879128,1787631240.8172836,1787631222.0246687,1033567.006052727,1033567.065473698,1033567.10330748,1033567.10330748,True
2,2034,0,12739,53,0,53,1787631241.3887963,1787631243.6243098,1787631242.3415585,1033587.32658113,1033587.577971277,1033587.616561154,1033587.616561154,True
2,2035,1,19410,255,0,19410,1787631243.6261327,1787631248.5286665,1787631243.698324,1033588.684720529,1033588.721786724,1033588.759442488,1033588.759442488,True
2,2036,0,12867,185,0,44,1787631249.0982184,1787631253.9508927,1787631250.1776578,1033595.167806285,1033595.436110227,1033595.47507731,1033595.47507731,True
2,2037,1,18918,135,0,3914,1787631253.951834,1787631258.099487,1787631255.2077878,1033600.187851706,1033600.520528718,1033600.554096865,1033600.554096865,True
2,2038,1,20072,70,0,4217,1787631259.7092588,1787631263.750092,1787631262.1018753,1033607.079162991,1033607.380568,1033607.419954813,1033607.419954813,True
3,3000,1,2692,338,0,0,1787631050.6197803,1787631056.910111,1787631050.6670258,1033395.639096499,1033395.650037604,1033395.670089769,1033395.670089769,True
3,3001,1,4026,344,0,3030,1787631059.2094364,1787631065.5820682,1787631059.31665,1033404.289093009,1033404.310211999,1033404.330817683,1033404.330817683,True
3,3002,1,5271,122,0,4370,1787631067.3563662,1787631069.865931,1787631067.4631555,1033412.435970006,1033412.455145922,1033412.475567294,1033412.475567294,True
3,3003,1,6569,174,0,5393,1787631072.4039347,1787631075.8452482,1787631072.5162964,1033417.494247808,1033417.553216948,1033417.590646618,1033417.590646618,True
3,3004,1,7869,172,0,6743,1787631077.3851748,1787631080.6831954,1787631077.501086,1033422.474237855,1033422.497405666,1033422.518637201,1033422.518637201,True
3,3005,0,7359,124,0,0,1787631081.6571271,1787631084.609802,1787631082.1787882,1033427.159727117,1033427.31006397,1033427.345050261,1033427.345050261,True
3,3006,1,8347,204,0,8041,1787631084.6105514,1787631089.4179556,1787631085.2076705,1033430.187021473,1033430.536773037,1033430.560172272,1033430.560172272,True
3,3007,0,367,53,0,124,1787631090.0808537,1787631091.1932635,1787631090.1141086,1033435.102111372,1033435.1404877,1033435.178115609,1033435.178115609,True
3,3008,1,8645,97,0,8551,1787631091.1940062,1787631095.3321955,1787631093.0893266,1033438.076274138,1033438.46807735,1033438.509248867,1033438.509248867,True
3,3009,1,9826,278,0,8742,1787631098.0370178,1787631103.5681984,1787631098.1525984,1033443.127404143,1033443.184507577,1033443.222429622,1033443.222429622,True
3,3010,0,297,54,0,44,1787631104.1934886,1787631105.3068745,1787631104.228127,1033449.218799051,1033449.256482124,1033449.293708811,1033449.293708811,True
3,3011,1,10110,97,0,10104,1787631105.3076909,1787631107.2375028,1787631105.3503814,1033450.331631056,1033450.369337789,1033450.409448815,1033450.409448815,True
3,3012,1,11555,364,0,10207,1787631108.7321558,1787631115.9370255,1787631108.8699546,1033453.844939123,1033453.89971475,1033453.937992502,1033453.937992502,True
3,3013,0,7561,110,0,44,1787631120.151647,1787631124.301939,1787631121.789615,1033466.76308168,1033467.009775005,1033467.048229702,1033467.048229702,True
3,3014,1,12133,307,0,11919,1787631124.3029213,1787631130.100666,1787631124.3744714,1033469.363769619,1033469.40163638,1033469.439665272,1033469.439665272,True
3,3015,0,20726,142,0,126,1787631131.1714914,1787631139.5752928,1787631136.4072225,1033481.397211401,1033481.841745963,1033481.879111869,1033481.879111869,True
3,3016,1,12515,75,0,12440,1787631139.576429,1787631141.2774384,1787631139.777979,1033484.767747258,1033484.806639146,1033484.8452588,1033484.8452588,True
3,3017,1,13000,69,0,12590,1787631141.278611,1787631142.716118,1787631141.342808,1033486.323946351,1033486.362435314,1033486.400755575,1033486.400755575,True
4,4000,1,2898,518,0,0,1787631067.582914,1787631077.4093945,1787631067.6386342,1033412.620464608,1033412.657642364,1033412.826091483,1033412.826091483,True
4,4001,1,4042,184,0,3416,1787631079.0798728,1787631082.7085214,1787631079.1734931,1033424.148948878,1033424.186605504,1033424.22360203,1033424.22360203,True
4,4002,0,20570,24,0,0,1787631083.376359,1787631086.0581243,1787631085.2085452,1033430.187029623,1033430.560206502,1033430.598989715,1033430.598989715,True
4,4003,1,4425,228,0,4226,1787631086.0586162,1787631090.4758472,1787631086.106783,1033431.082637873,1033431.123051248,1033431.161403535,1033431.161403535,True
4,4004,0,20852,308,0,46,1787631090.997527,1787631099.308817,1787631093.0902867,1033438.076280648,1033438.488402485,1033438.528518628,1033438.528518628,True
4,4005,1,5146,267,0,4653,1787631099.3094895,1787631104.5467038,1787631099.3764815,1033444.352531885,1033444.391104889,1033444.429103395,1033444.429103395,True
4,4006,1,6277,170,0,5413,1787631106.3718283,1787631109.7585905,1787631106.4704418,1033451.449971154,1033451.517324701,1033451.554767292,1033451.554767292,True
4,4007,1,7558,131,0,6447,1787631111.4054694,1787631114.1458793,1787631111.5209956,1033456.505392007,1033456.562588438,1033456.60086345,1033456.60086345,True
4,4008,1,8674,153,0,7689,1787631115.721597,1787631118.8295588,1787631115.8281791,1033460.808476634,1033460.867185218,1033460.905798096,1033460.905798096,True
4,4009,0,20567,23,0,44,1787631119.3494816,1787631122.441028,1787631121.1763742,1033466.15893575,1033466.77330742,1033466.999862108,1033466.999862108,True
4,4010,1,9002,175,0,8827,1787631122.441941,1787631125.9790134,1787631122.62454,1033467.607956316,1033467.673775189,1033467.712099205,1033467.712099205,True
4,4011,0,59690,679,0,45,1787631126.509102,1787631148.7594671,1787631133.604893,1033478.592024406,1033480.459844662,1033480.490986722,1033480.490986722,True
4,4012,1,10456,505,0,9177,1787631148.7611897,1787631160.8812847,1787631150.70809,1033495.683040273,1033495.743287871,1033496.28527351,1033496.28527351,True
4,4013,0,59095,72,0,44,1787631161.4215114,1787631171.0330665,1787631168.204059,1033513.189643595,1033514.630026447,1033514.66092594,1033514.66092594,True
4,4014,1,10909,251,0,10909,1787631171.0346563,1787631175.902004,1787631171.0930023,1033516.075603862,1033516.113480774,1033516.151128002,1033516.151128002,True
4,4015,1,12172,129,0,11160,1787631177.5826595,1787631180.2149076,1787631177.710922,1033522.700238382,1033522.740328616,1033522.778546374,1033522.778546374,True
4,4016,0,23366,25,0,44,1787631182.094646,1787631185.002957,1787631184.0448098,1033529.035531027,1033529.4850866,1033529.523798516,1033529.523798516,True
4,4017,1,12582,247,0,12301,1787631185.004587,1787631189.76801,1787631185.065793,1033530.0456902,1033530.084436797,1033530.122832679,1033530.122832679,True
4,4018,0,23498,161,0,44,1787631191.4647005,1787631196.9364004,1787631193.4431863,1033538.433003444,1033538.884510578,1033538.924079938,1033538.924079938,True
4,4019,1,13671,779,0,12829,1787631196.937897,1787631211.7405553,1787631197.0585718,1033542.039954219,1033542.079135085,1033542.117755532,1033542.117755532,True
4,4020,0,59361,345,0,46,1787631212.2805135,1787631227.3298264,1787631219.1178713,1033564.101720571,1033565.850885809,1033565.881233873,1033565.881233873,True
4,4021,1,14316,164,0,14316,1787631227.3319497,1787631230.563703,1787631227.4149714,1033572.390931105,1033572.431071531,1033572.469715646,1033572.469715646,True
4,4022,0,59078,64,0,44,1787631231.0967126,1787631240.2494478,1787631237.8684602,1033582.865729014,1033583.995884325,1033584.036628453,1033584.036628453,True
4,4023,1,14664,150,0,14480,1787631240.2513626,1787631243.3837936,1787631240.309431,1033585.292039848,1033585.330144957,1033585.368901686,1033585.368901686,True
4,4024,1,15136,132,0,14814,1787631244.917565,1787631247.5227392,1787631244.9843056,1033589.964722518,1033590.004040096,1033590.042186887,1033590.042186887,True
4,4025,1,16425,143,0,15268,1787631249.4669025,1787631253.165296,1787631250.1791575,1033595.167814725,1033595.436110227,1033595.47507731,1033595.47507731,True
4,4026,1,17580,106,0,16568,1787631255.0537677,1787631257.5558376,1787631255.3581438,1033600.447268446,1033600.520528718,1033600.554096865,1033600.554096865,True
4,4027,0,26141,106,0,44,1787631258.3156755,1787631263.6178703,1787631260.5858614,1033605.580293082,1033606.34380066,1033606.382747525,1033606.382747525,True
4,4028,1,17952,138,0,17686,1787631263.6198938,1787631266.3965476,1787631263.6803336,1033608.6618264,1033608.699304305,1033608.737362368,1033608.737362368,True
4,4029,1,19120,147,0,18090,1787631268.0791745,1787631271.02526,1787631268.222228,1033613.205659007,1033613.244375801,1033613.282581887,1033613.282581887,True
4,4030,0,29297,152,0,44,1787631272.0957725,1787631278.1014612,1787631274.7015789,1033619.689661505,1033620.237772062,1033620.277253618,1033620.277253618,True
4,4031,1,20063,632,0,19267,1787631278.1034768,1787631290.059579,1787631278.2356086,1033623.215867812,1033623.257755133,1033623.295707608,1033623.295707608,True
4,4032,1,19632,71,0,2902,1787631290.0608065,1787631293.1516907,1787631291.4531288,1033636.429365637,1033636.768495012,1033636.807063668,1033636.807063668,True
5,5000,1,2783,416,0,0,1787631084.5426738,1787631093.958362,1787631085.2059324,1033430.179126167,1033430.536773037,1033430.560172272,1033430.560172272,True
5,5001,1,4163,157,0,3199,1787631095.598288,1787631098.7047262,1787631095.7060828,1033440.690270657,1033440.72962082,1033440.766800823,1033440.766800823,True
5,5002,0,4666,148,0,0,1787631102.767204,1787631106.0162344,1787631103.09235,1033448.07910237,1033448.196268283,1033448.234430242,1033448.234430242,True
5,5003,1,4660,194,0,4320,1787631106.016662,1787631109.777242,1787631106.0666752,1033451.041056364,1033451.079328506,1033451.116615793,1033451.116615793,True
5,5004,1,5906,100,0,4854,1787631111.441913,1787631113.587507,1787631111.632128,1033456.619476774,1033456.666256763,1033456.70408734,1033456.70408734,True
5,5005,0,2485,224,0,45,1787631114.306963,1787631118.8281484,1787631114.4795742,1033459.45269984,1033459.51859144,1033459.556316836,1033459.556316836,True
5,5006,1,6616,315,0,6006,1787631118.8287537,1787631125.7372403,1787631118.8977115,1033463.871439406,1033463.91038765,1033463.948819757,1033463.948819757,True
5,5007,1,7810,103,0,6931,1787631127.4557524,1787631137.8008957,1787631133.599898,1033478.57343487,1033480.459844662,1033480.490986722,1033480.490986722,True
5,5008,1,9523,462,0,7913,1787631139.5524695,1787631148.588269,1787631139.702153,1033484.676244522,1033484.767750868,1033484.806605135,1033484.806605135,True
5,5009,0,4047,31,0,45,1787631149.3189626,1787631152.0105965,1787631151.0763235,1033496.223269617,1033496.391298195,1033496.424469716,1033496.424469716,True
5,5010,1,9813,134,0,9813,1787631152.0114312,1787631154.6271925,1787631152.0561671,1033497.035134272,1033497.072888298,1033497.110854296,1033497.110854296,True
5,5011,0,3057,48,0,45,1787631155.3722355,1787631156.6191926,1787631155.5842462,1033500.571183816,1033500.648644135,1033500.686625285,1033500.686625285,True
5,5012,1,10115,127,0,9947,1787631156.6200583,1787631159.1241066,1787631156.6639068,1033501.645246349,1033501.683657885,1033501.721776156,1033501.721776156,True
5,5013,1,11306,220,0,10242,1787631160.90831,1787631165.190152,1787631161.0291626,1033506.016354596,1033506.055893368,1033506.093626185,1033506.093626185,True
5,5014,1,12201,115,0,11526,1787631166.759326,1787631171.881559,1787631169.095838,1033514.069919893,1033514.66096839,1033514.698559607,1033514.698559607,True
5,5015,0,3666,74,0,46,1787631172.3911726,1787631174.1413674,1787631172.6373978,1033517.611962856,1033517.712493777,1033517.749918853,1033517.749918853,True
5,5016,1,12645,237,0,12316,1787631174.142515,1787631178.711624,1787631174.204691,1033519.184745785,1033519.223164275,1033519.261113618,1033519.261113618,True
5,5017,1,14008,174,0,12882,1787631180.733148,1787631184.592885,1787631180.8694146,1033525.852186149,1033525.91259027,1033525.951374126,1033525.951374126,True
5,5018,0,4231,214,0,45,1787631185.2357764,1787631189.63563,1787631185.5282612,1033530.512762883,1033530.621806073,1033530.659587356,1033530.659587356,True
5,5019,1,14452,60,0,14182,1787631189.636948,1787631190.8777325,1787631189.7025006,1033534.67876955,1033534.717288584,1033534.75518232,1033534.75518232,True
5,5020,1,14952,72,0,14512,1787631190.8791344,1787631192.3445385,1787631190.9453263,1033535.920837976,1033535.958404528,1033535.996877542,1033535.996877542,True
6,6000,1,3157,774,0,0,1787631090.5275345,1787631105.8303883,1787631090.601977,1033435.577201131,1033435.635575729,1033435.673492792,1033435.673492792,True
6,6001,1,4402,271,0,3931,1787631106.3920417,1787631111.7814095,1787631106.573326,1033451.554804532,1033451.592666157,1033451.629844944,1033451.629844944,True
6,6002,0,5747,20,0,0,1787631113.2172062,1787631114.146205,1787631113.608971,1033458.593576804,1033458.722289563,1033458.759950138,1033458.759950138,True
6,6003,1,4892,338,0,4673,1787631114.1466317,1787631120.696842,1787631114.1992853,1033459.188918182,1033459.227383828,1033459.265182695,1033459.265182695,True
6,6004,0,2361,40,0,52,1787631122.074487,1787631123.4665964,1787631122.5475054,1033467.607949426,1033467.673775189,1033467.712099205,1033467.712099205,True
6,6005,1,5260,192,0,5230,1787631123.4671214,1787631127.1486168,1787631123.509411,1033468.491004911,1033468.52887293,1033468.566215314,1033468.566215314,True
6,6006,1,6427,149,0,5452,1787631127.7108955,1787631138.6709,1787631133.7954795,1033478.768172687,1033480.459844662,1033480.490986722,1033480.490986722,True
6,6007,0,2951,26,0,44,1787631142.701748,1787631143.5086892,1787631142.9069898,1033487.891839841,1033487.967768063,1033488.005552277,1033488.005552277,True
6,6008,1,6810,206,0,6576,1787631143.509384,1787631147.511536,1787631143.5580816,1033488.534282376,1033488.573297527,1033488.611407385,1033488.611407385,True
6,6009,0,27030,58,0,44,1787631148.224017,1787631152.512247,1787631150.7102091,1033495.699552833,1033496.391298195,1033496.424469716,1033496.424469716,True
6,6010,1,7156,158,0,7016,1787631152.5130422,1787631155.5835245,1787631152.555154,1033497.536351708,1033497.574195655,1033497.611858328,1033497.611858328,True
6,6011,1,8787,403,0,7314,1787631156.1446886,1787631163.9120436,1787631156.2772396,1033501.250735758,1033501.30534153,1033501.343821036,1033501.343821036,True
6,6012,0,5842,21,0,44,1787631165.2226665,1787631170.0659888,1787631169.051927,1033514.025992377,1033514.630026447,1033514.66092594,1033514.66092594,True
6,6013,1,10878,1935,0,9190,1787631170.06717,1787631207.2389631,1787631170.256524,1033515.238217786,1033515.293643873,1033515.331386113,1033515.331386113,True
6,6014,1,12275,321,0,12275,1787631207.8009503,1787631214.0656888,1787631207.9378762,1033552.918401966,1033552.956467318,1033552.995007687,1033552.995007687,True
6,6015,0,5845,17,0,44,1787631215.444791,1787631221.250136,1787631220.468666,1033565.442608506,1033565.881271574,1033565.919733175,1033565.919733175,True
6,6016,1,12946,519,0,12596,1787631221.2512994,1787631231.1076944,1787631221.333733,1033566.312987504,1033566.351035119,1033566.388960732,1033566.388960732,True
6,6017,1,15294,1182,0,13465,1787631231.6686018,1787631262.5830936,1787631238.0870178,1033583.697341494,1033583.975912038,1033584.017821202,1033584.017821202,True
6,6018,0,5742,13,0,44,1787631263.8589685,1787631264.656582,1787631264.249529,1033609.234701868,1033609.363337358,1033609.401189438,1033609.401189438,True
6,6019,1,16661,1223,0,16476,1787631264.658041,1787631287.9239676,1787631264.8005693,1033609.776075619,1033609.810587531,1033609.848593253,1033609.848593253,True
6,6020,1,17175,70,0,17175,1787631287.9258912,1787631289.3927448,1787631288.00025,1033632.98530317,1033633.023252957,1033633.061515757,1033633.061515757,True
7,7000,1,2565,229,0,0,1787631291.6515627,1787631295.994235,1787631291.725075,1033636.698527705,1033636.747085278,1033636.768464081,1033636.768464081,True
7,7001,1,3769,146,0,2794,1787631297.5574808,1787631300.376301,1787631297.6577494,1033642.630114381,1033642.650672443,1033642.670700817,1033642.670700817,True
7,7002,0,12965,15,0,0,1787631301.0292673,1787631302.5154698,1787631302.0021942,1033646.977144931,1033647.206530148,1033647.229930802,1033647.229930802,True
7,7003,1,4118,203,0,3915,1787631302.5159335,1787631306.2855844,1787631302.5574985,1033647.529954549,1033647.538262351,1033647.557666287,1033647.557666287,True
7,7004,1,5478,517,0,4321,1787631308.2976418,1787631317.9267864,1787631308.4108405,1033653.383656833,1033653.4078567,1033653.428496944,1033653.428496944,True
7,7005,1,5817,301,0,5817,1787631318.926368,1787631324.4824266,1787631318.9710014,1033663.944160015,1033663.949175269,1033663.971046192,1033663.971046192,True
7,7006,1,6621,738,0,6118,1787631325.716406,1787631339.2596188,1787631325.7952216,1033670.76835212,1033670.780795004,1033670.801526451,1033670.801526451,True
7,7007,0,7118,17,0,53,1787631339.9098666,1787631340.8578126,1787631340.4188616,1033685.392233563,1033685.515763503,1033685.538629633,1033685.538629633,True
7,7008,1,6926,167,0,6926,1787631340.8586168,1787631343.94997,1787631340.9008803,1033685.874176339,1033685.878432853,1033685.898143166,1033685.898143166,True
7,7009,0,5455,89,0,53,1787631344.5709958,1787631346.6747525,1787631344.9479938,1033689.921246092,1033690.014002195,1033690.035580606,1033690.035580606,True
7,7010,1,7315,171,0,7093,1787631346.6755967,1787631349.898065,1787631346.726228,1033691.699553122,1033691.711736793,1033691.731681171,1033691.731681171,True
7,7011,1,8213,68,0,7486,1787631351.551566,1787631352.921515,1787631351.6470106,1033696.620477446,1033696.636726709,1033696.657020762,1033696.657020762,True
7,7012,1,8680,69,0,8281,1787631352.922369,1787631354.264022,1787631352.978349,1033697.951781846,1033697.962266702,1033697.98217546,1033697.98217546,True
8,8000,1,3321,399,0,0,1787631383.5615966,1787631390.9930277,1787631383.6531897,1033728.625713396,1033728.649503324,1033728.672582112,1033728.672582112,True
8,8001,1,4725,334,0,3720,1787631392.491113,1787631398.7743683,1787631392.605639,1033737.578404094,1033737.600226343,1033737.620831854,1033737.620831854,True
8,8002,1,6090,221,0,5059,1787631400.3295982,1787631404.5288315,1787631400.4433453,1033745.416432481,1033745.437524731,1033745.458042591,1033745.458042591,True
8,8003,0,821,37,0,0,1787631407.277285,1787631408.0438964,1787631407.3453028,1033752.317192435,1033752.334334175,1033752.354451979,1033752.354451979,True
8,8004,1,6578,287,0,6311,1787631408.0445158,1787631413.3580232,1787631408.0967798,1033753.069728703,1033753.078478975,1033753.098502839,1033753.098502839,True
8,8005,0,16715,49,0,65,1787631415.9672985,1787631418.4787147,1787631417.2696152,1033762.245468673,1033762.53945174,1033762.563584987,1033762.563584987,True
8,8006,1,6961,177,0,6865,1787631418.479412,1787631421.7997758,1787631418.528964,1033763.502477246,1033763.509919949,1033763.52970417,1033763.52970417,True
8,8007,1,8353,164,0,7138,1787631423.3311718,1787631426.4769971,1787631423.4517047,1033768.425655651,1033768.450699662,1033768.471846014,1033768.471846014,True
8,8008,1,9685,141,0,8517,1787631428.130555,1787631430.8446631,1787631428.2528791,1033773.226838175,1033773.250011738,1033773.270612083,1033773.270612083,True
8,8009,0,22257,233,0,46,1787631431.872409,1787631438.420486,1787631433.7171066,1033778.694042752,1033779.086090753,1033779.111037583,1033779.111037583,True
8,8010,1,10394,276,0,9826,1787631438.4215794,1787631443.5817585,1787631438.4993217,1033783.473562122,1033783.487319343,1033783.508021279,1033783.508021279,True
8,8011,0,2691,214,0,47,1787631444.243862,1787631448.4002783,1787631444.430974,1033789.403307201,1033789.450989621,1033789.471075557,1033789.471075557,True
8,8012,1,11798,1007,0,10670,1787631448.4014325,1787631467.0597377,1787631448.5363894,1033793.51045769,1033793.533653094,1033793.554482904,1033793.554482904,True
8,8013,1,13076,105,0,12805,1787631468.6407862,1787631470.6988962,1787631468.775184,1033813.750389297,1033813.760971129,1033813.783183841,1033813.783183841,True
8,8014,1,14401,171,0,13181,1787631472.1545932,1787631475.444583,1787631472.2903872,1033817.265334161,1033817.290886615,1033817.311448861,1033817.311448861,True
