turn,tool_name,args_json
11,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/indicator/NY.GNS.ICTR.ZS?format=json&per_page=5000'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\nprint('page 1 length', len(obj[1]))\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
12,google_search,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 5, ""q"": ""World Bank indicator Gross savings (% of GDP) code""}"
13,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/indicator/NY.GDP.MKTP.CD?format=json&per_page=100'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\nprint('metadata length', len(obj[0]))\nprint('first 2 entries', obj[1][:2])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
14,run_python_code,"{""code_block"": ""import urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/en/indicator/NY.GNS.ICTR.ZS?format=csv'\n# This may redirect to a zip file? Let's try to fetch the first few bytes.\nresp = urllib.request.urlopen(url, context=ssl._create_unverified_context())\nprint('resp headers', resp.headers)\n# Read first 200 bytes\nprint(resp.read(200))\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
15,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country/USA;CAN/indicator/NY.GNS.ICTR.ZS?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\nprint('len page1', len(obj[0]))\nprint('len page2', len(obj[1]))\n# Print first few entries\nfor entry in obj[1][:5]:\n    print(entry)\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
16,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country/ALL/indicator/NY.GNS.ICTR.ZS?format=json&per_page=5000'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\nprint('response length', len(obj[1]))\n# print first 20 entries\nfor entry in obj[1][:20]:\n    print(entry['country']['id'], entry['country']['value'], entry['date'], entry['value'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
17,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=300'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\nprint('total countries', len(countries))\n# Inspect a sample\nsample = countries[0]\nprint('sample keys', list(sample.keys()))\nprint('id', sample['id'], 'iso2Code', sample['iso2Code'])\nprint('name', sample['value'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
18,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\n# Test iso3 codes mapping: We need iso2 codes for these four countries\n# Let's find iso2 codes: Brunei Darussalam (BN), Canada? No. Actually Brunei Darussalam iso2 is 'BUW'? Let's check via country list.\nimport urllib.request, ssl, json\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=300'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\niso2_to_name = {c['id']: c['name'] for c in countries}\niso3_to_iso2 = {}\n# find iso2 for given names\nsearch = ['Brunei Darussalam', 'China', 'Morocco', 'Singapore']\nfor c in countries:\n    if c['name'] in search:\n        print('name', c['name'], 'iso2', c['id'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
19,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=300'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# examine entries for Brunei Darussalam, China, Morocco, Singapore\nfor c in countries:\n    if c['name'] in ['Brunei Darussalam', 'China', 'Morocco', 'Singapore']:\n        print('name', c['name'], 'id', c['id'], 'iso2Code', c['iso2Code'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
20,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country/BRN;CHN;MAR;SGP/indicator/NY.GNS.ICTR.ZS?format=json&per_page=200'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\nprint('len observations', len(obj[1]))\n# Print first few entries\nfor entry in obj[1][:10]:\n    print(entry['country']['id'], entry['country']['value'], entry['countryiso3code'], entry['date'], entry['value'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
21,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country/ALL/indicator/NY.GNS.ICTR.ZS?format=json&per_page=5000'\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
22,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\niso3_codes = [c['id'] for c in countries]  # iso3 codes\nprint('Number of iso3 codes', len(iso3_codes))\nprint('First few iso3 codes', iso3_codes[:10])\n# Check length of URL string\nurl_codes = ';'.join(iso3_codes)\nprint('URL length', len(url_codes))\n# Let's see if the URL length is okay (<2000 characters) \nprint('String length', len(url_codes))\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
23,run_python_code,"{""code_block"": ""import json, urllib.request, ssl, urllib.parse\nurl = 'https://api.worldbank.org/v2/country/{}?format=json&per_page=5000'\n# Construct url with all iso3 codes\niso3_codes = ['ABW','AFE','AFG','AFR','AFW','AGO','ALB','AND','ARB','ARE','ATG','ATA','CAF','CAN','CAP','CAR','CHE','CHL','CMR','CO','CIV','COL','COM','COG','COK','COL','CPV','CON','CSR','CYP','CZE','DNK','DEU','DZA','EGY','ERI','Est','ERR','EST','ETH','FIN','FRA','FJI','FLK','FLZ','GBR','GAB','GBR','GAB', 'BRN','CHN','MAR','SGP']\n# This is just test small list; will replace with all later\nfull_url = url.format(';'.join(iso3_codes))\nprint('full_url', full_url)\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
24,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# Find entry with name 'East Asia & Pacific (excluding high income)'\nfor c in countries:\n    if c['name'].startswith('East Asia'):\n        print('found', c['id'], c['name'], c.get('region', {}))\n        break\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
25,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# Find entry where id is 'EAP'\ncountry_EAP = next((c for c in countries if c['id']=='EAP'), None)\nprint('EAP entry', country_EAP)\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
26,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\nusa = next(c for c in countries if c['name']=='United States')\nprint('USA entry', 'region', usas := c['region'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
27,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\nbrn = next(c for c in countries if c['name']=='Brunei Darussalam')\nprint('Brunei region', brn['region'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
28,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\nworld = next(c for c in countries if c['name']=='World')\nprint('World iso3', world['id'], 'iso2', world.get('iso2Code'))\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
29,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# find any country where name contains '(' and length less than maybe 15\nsamples = [c for c in countries if '(' in c['name']]\nprint('found', len(samples), 'countries with '(')\nfor c in samples[:10]:\n    print(c['id'], c['name'], c.get('region'))\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
30,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# find any country where '(' in name\nsamples = [c for c in countries if '(' in c['name']]\nprint('found', len(samples))\nfor c in samples[:20]:\n    print(c['id'], c['name'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
31,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\n# Find entry where iso2code is numeric or not alphabetical\nnon_alnum = []\nfor c in countries:\n    iso2 = c.get('iso2Code','')\n    if not iso2.isalpha():\n        non_alnum.append((c['id'], iso2))\nprint('Entries with non-alpha iso2 codes count', len(non_alnum))\nprint('Sample', non_alnum[:20])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
32,run_python_code,"{""code_block"": ""import json, urllib.request, ssl\nurl = 'https://api.worldbank.org/v2/country?format=json&per_page=500'\nwith urllib.request.urlopen(url, context=ssl._create_unverified_context()) as resp:\n    data = resp.read().decode('utf-8')\nobj = json.loads(data)\ncountries = obj[1]\nus = next(c for c in countries if c['name']=='United States')\nprint('US iso2code', us['iso2Code'])\n"", ""sandbox_id"": ""ic2artdkalvjt09nhefgv-6532622b""}"
