session_id,request_id,model_id,num_prefill_tokens,num_decode_tokens,num_cached_tokens,expected_prefix_hit,client_sent_wall,client_recv_wall,arrival,queued,scheduled,prefill_end,request_end,success
2,2000,1,3910,712,0,0,1787562770.711154,1787562781.2144485,1787562770.8439646,965115.824762588,965115.880948396,965115.911567388,965115.911567388,True
2,2001,1,5199,286,0,4622,1787562782.9455411,1787562787.6466398,1787562783.0696626,965128.045132614,965128.078123577,965128.107168092,965128.107168092,True
2,2002,0,6324,63,0,0,1787562789.584984,1787562791.1987011,1787562790.0872972,965135.066729338,965135.212262435,965135.243692078,965135.243692078,True
2,2003,1,5505,113,0,5485,1787562791.199299,1787562793.0338533,1787562791.2466743,965136.224446006,965136.256033092,965136.286509359,965136.286509359,True
2,2004,0,7259,48,0,44,1787562794.567978,1787562796.283825,1787562795.3689628,965140.350724302,965140.531523367,965140.562875592,965140.562875592,True
2,2005,1,6051,370,0,5618,1787562796.2844255,1787562803.380072,1787562797.3844006,965142.376070802,965142.838082841,965142.870858926,965142.870858926,True
2,2006,0,12736,52,0,56,1787562804.5094528,1787562807.3904035,1787562806.2410984,965151.219904111,965151.519779076,965151.552349892,965151.552349892,True
2,2007,1,7200,966,0,6421,1787562807.3911226,1787562822.169642,1787562807.5058472,965152.476300787,965152.516187086,965152.546517986,965152.546517986,True
2,2008,0,6093,43,0,56,1787562823.267485,1787562824.5480182,1787562823.7439206,965168.71683516,965168.856448777,965168.886079445,965168.886079445,True
2,2009,1,7514,140,0,7514,1787562824.5488014,1787562826.8241482,1787562824.5995152,965169.572736041,965169.603238566,965169.633326398,965169.633326398,True
2,2010,0,6111,50,0,46,1787562827.3547063,1787562830.8475022,1787562829.8167157,965174.800616291,965175.050071384,965175.083109769,965175.083109769,True
2,2011,1,7857,161,0,7654,1787562830.8484774,1787562836.4797573,1787562833.2400827,965178.460970896,965178.84612546,965178.881612403,965178.881612403,True
2,2012,0,2180,48,0,44,1787562837.998211,1787562849.5832944,1787562847.2673771,965192.540084029,965193.607933765,965193.646297582,965193.646297582,True
2,2013,1,8173,142,0,8018,1787562849.5844245,1787562852.6889431,1787562849.6387093,965194.621869182,965194.661939692,965194.697104204,965194.697104204,True
2,2014,1,9207,105,0,8315,1787562854.2628334,1787562864.50428,1787562861.2826788,965206.713116467,965207.120183917,965207.157039574,965207.157039574,True
2,2015,0,33750,149,0,44,1787562865.2180977,1787562874.1790876,1787562870.5338528,965215.519040678,965216.244232126,965216.277317076,965216.277317076,True
2,2016,1,9823,314,0,9312,1787562874.1802683,1787562879.240087,1787562874.3753903,965219.35823588,965219.392520169,965219.423280221,965219.423280221,True
2,2017,0,9604,106,0,44,1787562921.4035325,1787562924.3727124,1787562922.2189798,965267.198553204,965267.434061214,965267.469660396,965267.469660396,True
2,2018,1,10250,182,0,10137,1787562924.3742044,1787562932.7512074,1787562928.338005,965273.540496272,965273.701472342,965273.738842418,965273.738842418,True
2,2019,0,2007,59,0,44,1787562933.9856672,1787562935.569488,1787562934.1455653,965279.131548392,965279.195020854,965279.231573577,965279.231573577,True
2,2020,1,11208,770,0,10432,1787562935.5707562,1787562949.9476297,1787562935.747164,965280.723015614,965280.792948864,965280.836188428,965280.836188428,True
2,2021,0,2101,63,0,49,1787562951.1003432,1787562970.2708232,1787562967.0263395,965312.781954933,965313.243491807,965313.284326892,965313.284326892,True
2,2022,1,11522,121,0,11522,1787562970.271899,1787562986.8574767,1787562980.640757,965325.627064824,965325.686002018,965325.746631473,965325.746631473,True
2,2023,0,7310,105,0,44,1787562987.4010549,1787562992.035514,1787562988.0619953,965333.05902488,965333.280448169,965333.343617204,965333.343617204,True
2,2024,1,11912,145,0,11643,1787562992.0366144,1787563020.0127451,1787563011.527804,965357.388229412,965357.899861375,965357.958006659,965357.958006659,True
2,2025,0,7248,30,0,46,1787563020.5609865,1787563023.417015,1787563021.2470374,965366.242490067,965366.508858409,965366.616042922,965366.616042922,True
2,2026,1,13276,1208,0,12057,1787563023.4182885,1787563063.0595126,1787563023.5904217,965368.58102907,965368.666515559,965368.751996339,965368.751996339,True
2,2027,1,15242,1199,0,14484,1787563064.6524844,1787563122.930387,1787563075.3713665,965420.362967819,965420.4323245,965420.475091906,965420.475091906,True
2,2028,1,16663,551,0,16441,1787563124.4297538,1787563150.4453027,1787563129.8325317,965474.829454319,965474.911422433,965474.99660086,965474.99660086,True
2,2029,1,17589,112,0,17214,1787563152.0264914,1787563180.1676052,1787563175.3653574,965520.36062634,965520.815455307,965520.871317071,965520.871317071,True
2,2030,0,7815,16,0,46,1787563181.533281,1787563206.7383869,1787563205.7469587,965550.720791541,965550.927007072,965551.005650524,965551.005650524,True
2,2031,1,17840,112,0,17701,1787563206.740019,1787563256.338138,1787563254.1589105,965599.135356751,965599.494119884,965599.525885628,965599.525885628,True
2,2032,0,7850,53,0,48,1787563257.456269,1787563287.3179064,1787563285.6962888,965630.683955198,965630.889830295,965630.931758664,965630.931758664,True
2,2033,1,18971,952,0,17952,1787563287.3196228,1787563352.048588,1787563328.037181,965673.010373803,965673.556857946,965673.596283188,965673.596283188,True
2,2034,0,12739,53,0,53,1787563352.62013,1787563387.250106,1787563385.6017864,965730.735361055,965731.082329301,965731.12122601,965731.12122601,True
2,2035,1,19410,255,0,19410,1787563387.2518847,1787563422.1049864,1787563415.6647637,965760.650577264,965761.052047049,965761.097741998,965761.097741998,True
2,2036,0,12867,185,0,44,1787563422.6746702,1787563452.010731,1787563445.4955597,965790.484242858,965790.839559783,965790.916390153,965790.916390153,True
2,2037,1,18918,135,0,3914,1787563452.0117888,1787563516.8237152,1787563513.631586,965858.61844216,965859.093567504,965859.126171446,965859.126171446,True
2,2038,1,20072,70,0,4217,1787563518.434829,1787563570.162315,1787563568.317062,965913.305600953,965913.71389737,965913.75297987,965913.75297987,True
3,3000,1,2692,338,0,0,1787562779.8412166,1787562785.0093431,1787562779.8923814,965124.874914274,965124.907483732,965124.935583449,965124.935583449,True
3,3001,1,4026,344,0,3030,1787562787.3058274,1787562792.7690854,1787562787.4272485,965132.408219404,965132.446552196,965132.47666737,965132.47666737,True
3,3002,1,5271,122,0,4370,1787562794.5399303,1787562796.63175,1787562794.6583326,965139.63006539,965139.669646823,965139.700362583,965139.700362583,True
3,3003,1,6569,174,0,5393,1787562799.1693776,1787562801.9261796,1787562799.2998424,965144.271179638,965144.324497743,965144.35476228,965144.35476228,True
3,3004,1,7869,172,0,6743,1787562803.4661286,1787562808.1488,1787562805.1628835,965150.150754424,965150.237905265,965150.270488731,965150.270488731,True
3,3005,0,7359,124,0,0,1787562809.1227882,1787562811.73059,1787562809.717128,965154.690301196,965154.866953701,965154.898179718,965154.898179718,True
3,3006,1,8347,204,0,8041,1787562811.73137,1787562815.1312418,1787562811.8004808,965156.784241512,965156.816086545,965156.845172197,965156.845172197,True
3,3007,0,367,53,0,124,1787562815.7940257,1787562816.6601143,1787562815.8271508,965160.799289818,965160.832079788,965160.861490582,965160.861490582,True
3,3008,1,8645,97,0,8551,1787562816.6609106,1787562818.18821,1787562816.714995,965161.686061686,965161.721415054,965161.751338134,965161.751338134,True
3,3009,1,9826,278,0,8742,1787562820.8921864,1787562825.3000908,1787562821.02736,965166.001607607,965166.05370137,965166.08363279,965166.08363279,True
3,3010,0,297,54,0,44,1787562825.926029,1787562826.8397136,1787562825.9654872,965170.94614453,965170.978641489,965171.008533439,965171.008533439,True
3,3011,1,10110,97,0,10104,1787562826.8411314,1787562828.4020002,1787562826.895992,965171.886090031,965171.917304611,965171.946741428,965171.946741428,True
3,3012,1,11555,364,0,10207,1787562829.8969915,1787562839.476308,1787562833.0899997,965178.08476937,965178.84612546,965178.881612403,965178.881612403,True
3,3013,0,7561,110,0,44,1787562843.6901925,1787562850.9297352,1787562847.9345603,965192.92051681,965193.630555244,965193.661521785,965193.661521785,True
3,3014,1,12133,307,0,11919,1787562850.93102,1787562856.9014316,1787562851.0203846,965195.993061284,965196.032219057,965196.071533981,965196.071533981,True
3,3015,0,20726,142,0,126,1787562857.971845,1787562869.1592686,1787562865.6584618,965210.643328253,965211.152283523,965211.203908392,965211.203908392,True
3,3016,1,12515,75,0,12440,1787562869.1605506,1787562872.7248862,1787562870.530498,965215.519031318,965216.22745612,965216.262139641,965216.262139641,True
3,3017,1,13000,69,0,12590,1787562872.726174,1787562874.2111716,1787562872.8067362,965217.783597797,965217.821288761,965217.860113454,965217.860113454,True
4,4000,1,2898,518,0,0,1787562781.538297,1787562789.586338,1787562781.600037,965126.57775487,965126.610661161,965126.639342873,965126.639342873,True
4,4001,1,4042,184,0,3416,1787562791.257449,1787562794.1604218,1787562791.3563745,965136.331849623,965136.365333402,965136.395625558,965136.395625558,True
4,4002,0,20570,24,0,0,1787562794.8279934,1787562798.2604225,1787562797.3867323,965142.376077322,965142.854260287,965142.885788674,965142.885788674,True
4,4003,1,4425,228,0,4226,1787562798.2609255,1787562801.9371035,1787562798.463964,965143.479329092,965143.511349452,965143.541910682,965143.541910682,True
4,4004,0,20852,308,0,46,1787562802.4580383,1787562810.2631774,1787562804.6671178,965149.640803141,965150.201536871,965150.237867514,965150.237867514,True
4,4005,1,5146,267,0,4653,1787562810.2638977,1787562814.336999,1787562810.3374126,965155.317911323,965155.349972016,965155.380149856,965155.380149856,True
4,4006,1,6277,170,0,5413,1787562816.162111,1787562818.8610284,1787562816.274767,965161.255824378,965161.305610372,965161.334995697,965161.334995697,True
4,4007,1,7558,131,0,6447,1787562820.5080168,1787562822.625688,1787562820.6445315,965165.620434569,965165.674088892,965165.705013119,965165.705013119,True
4,4008,1,8674,153,0,7689,1787562824.2012126,1787562826.7651494,1787562824.3220365,965169.301712736,965169.350008091,965169.37977035,965169.37977035,True
4,4009,0,20567,23,0,44,1787562827.2855077,1787562830.4538918,1787562829.4906845,965174.464074064,965175.050071384,965175.083109769,965175.083109769,True
4,4010,1,9002,175,0,8827,1787562830.4548786,1787562836.697275,1787562833.087881,965178.08476231,965178.84612546,965178.881612403,965178.881612403,True
4,4011,0,59690,679,0,45,1787562837.2289617,1787562862.2394547,1787562846.7863903,965191.782425183,965193.607933765,965193.646297582,965193.646297582,True
4,4012,1,10456,505,0,9177,1787562862.2414558,1787562876.15263,1787562866.1948342,965211.171933381,965211.220029243,965211.251633001,965211.251633001,True
4,4013,0,59095,72,0,44,1787562876.6926806,1787562888.7426224,1787562885.9957826,965230.992592798,965232.375888777,965232.413360061,965232.413360061,True
4,4014,1,10909,251,0,10909,1787562888.744212,1787562894.1932275,1787562889.342142,965234.320507535,965234.494692366,965234.529813062,965234.529813062,True
4,4015,1,12172,129,0,11160,1787562895.873746,1787562900.206122,1787562897.414017,965242.446332518,965242.783293658,965242.819852036,965242.819852036,True
4,4016,0,23366,25,0,44,1787562902.0853066,1787562917.3490753,1787562916.1230876,965261.10347193,965261.680298107,965261.714556378,965261.714556378,True
4,4017,1,12582,247,0,12301,1787562917.3511007,1787562922.5242429,1787562917.4615352,965262.467500623,965262.53817117,965262.592547366,965262.592547366,True
4,4018,0,23498,161,0,44,1787562924.2202656,1787562932.3422978,1787562928.1712651,965273.157721703,965273.701472342,965273.738842418,965273.738842418,True
4,4019,1,13671,779,0,12829,1787562932.3438537,1787562948.5078275,1787562933.120144,965278.092115891,965278.329814409,965278.363717917,965278.363717917,True
4,4020,0,59361,345,0,46,1787562949.048673,1787562978.5681827,1787562966.8552673,965311.851606717,965313.243491807,965313.284326892,965313.284326892,True
4,4021,1,14316,164,0,14316,1787562978.5715292,1787562989.6883574,1787562981.6607645,965326.653943903,965326.725079825,965326.818369227,965326.818369227,True
4,4022,0,59078,64,0,44,1787562990.2220612,1787563003.2071786,1787562999.7680216,965344.755083147,965346.095335126,965346.154127679,965346.154127679,True
4,4023,1,14664,150,0,14480,1787563003.209156,1787563025.9462843,1787563016.9210093,965361.901565615,965362.493419066,965362.544212073,965362.544212073,True
4,4024,1,15136,132,0,14814,1787563027.479336,1787563045.0576482,1787563039.2996802,965384.292019794,965385.949046062,965386.033037291,965386.033037291,True
4,4025,1,16425,143,0,15268,1787563047.0018642,1787563066.9777615,1787563061.3267777,965406.326480463,965407.571271262,965407.628493135,965407.628493135,True
4,4026,1,17580,106,0,16568,1787563068.8672078,1787563092.476369,1787563087.9957964,965433.260213043,965433.386855638,965433.502661227,965433.502661227,True
4,4027,0,26141,106,0,44,1787563093.2365072,1787563107.1641908,1787563100.8050792,965445.807855821,965446.612802843,965446.688940839,965446.688940839,True
4,4028,1,17952,138,0,17686,1787563107.1680436,1787563115.5273955,1787563107.245033,965452.235886556,965452.640905503,965452.747343474,965452.747343474,True
4,4029,1,19120,147,0,18090,1787563117.2108731,1787563126.4606304,1787563119.1514373,965464.157372575,965464.25108508,965464.352442499,965464.352442499,True
4,4030,0,29297,152,0,44,1787563127.5317743,1787563140.663446,1787563134.4950788,965479.490807897,965480.208320586,965480.284248068,965480.284248068,True
4,4031,1,20063,632,0,19267,1787563140.6654396,1787563194.9877443,1787563167.8572557,965512.837792798,965513.279208312,965513.342557449,965513.342557449,True
4,4032,1,19632,71,0,2902,1787563194.9891624,1787563248.7199306,1787563246.8658893,965591.841657876,965592.262168618,965592.30482079,965592.30482079,True
5,5000,1,2783,416,0,0,1787562783.2347438,1787562789.8100538,1787562783.2860284,965128.26712119,965128.300012233,965128.329616322,965128.329616322,True
5,5001,1,4163,157,0,3199,1787562791.450512,1787562793.987146,1787562791.5688615,965136.552666978,965136.602291361,965136.63299494,965136.63299494,True
5,5002,0,4666,148,0,0,1787562798.0500684,1787562800.7587152,1787562798.419481,965143.389451165,965143.511349452,965143.541910682,965143.541910682,True
5,5003,1,4660,194,0,4320,1787562800.7592282,1787562803.6607103,1787562800.8184402,965145.800046532,965145.831906432,965145.861951129,965145.861951129,True
5,5004,1,5906,100,0,4854,1787562805.3255978,1787562808.1191244,1787562806.375541,965151.43203805,965151.519779076,965151.552349892,965151.552349892,True
5,5005,0,2485,224,0,45,1787562808.8381732,1787562812.4929576,1787562809.0294354,965153.999561962,965154.06527501,965154.095296498,965154.095296498,True
5,5006,1,6616,315,0,6006,1787562812.4935606,1787562817.546597,1787562812.5733263,965157.545497403,965157.584750469,965157.614309185,965157.614309185,True
5,5007,1,7810,103,0,6931,1787562819.264748,1787562820.987096,1787562819.3921022,965164.374836097,965164.425416139,965164.455524409,965164.455524409,True
5,5008,1,9523,462,0,7913,1787562822.7386005,1787562830.527563,1787562822.918663,965167.891429707,965167.955930621,965167.986498986,965167.986498986,True
5,5009,0,4047,31,0,45,1787562831.2579837,1787562834.4184227,1787562833.4124053,965178.460982316,965178.84612546,965178.881612403,965178.881612403,True
5,5010,1,9813,134,0,9813,1787562834.4192908,1787562836.6464858,1787562834.473773,965179.452060922,965179.48551371,965179.517660138,965179.517660138,True
5,5011,0,3057,48,0,45,1787562837.3914998,1787562849.5835063,1787562846.9478848,965192.540047489,965193.607933765,965193.646297582,965193.646297582,True
5,5012,1,10115,127,0,9947,1787562849.5862918,1787562852.413046,1787562849.679764,965194.661935041,965194.697140105,965194.736110176,965194.736110176,True
5,5013,1,11306,220,0,10242,1787562854.196579,1787562867.0604804,1787562861.122604,965206.713109727,965207.120183917,965207.157039574,965207.157039574,True
5,5014,1,12201,115,0,11526,1787562868.6291564,1787562873.511901,1787562870.537777,965215.519047198,965216.22745612,965216.262139641,965216.262139641,True
5,5015,0,3666,74,0,46,1787562874.0212967,1787562875.5590498,1787562874.2972045,965219.266180435,965219.376932721,965219.408177367,965219.408177367,True
5,5016,1,12645,237,0,12316,1787562875.5601845,1787562879.3144803,1787562875.639776,965220.620714192,965220.654125764,965220.685209229,965220.685209229,True
5,5017,1,14008,174,0,12882,1787562881.3359656,1787562892.652943,1787562889.1469994,965234.292381762,965234.494692366,965234.529813062,965234.529813062,True
5,5018,0,4231,214,0,45,1787562893.2957096,1787562901.691391,1787562897.217192,965242.446315268,965242.783293658,965242.819852036,965242.819852036,True
5,5019,1,14452,60,0,14182,1787562901.692969,1787562916.9467802,1787562913.7328095,965259.637487846,965260.13663763,965260.174753361,965260.174753361,True
5,5020,1,14952,72,0,14512,1787562916.9484365,1787562919.2753303,1787562917.3938627,965262.378169301,965262.516091036,965262.576774517,965262.576774517,True
6,6000,1,3157,774,0,0,1787562783.8341734,1787562796.0103147,1787562783.9174917,965128.893433989,965128.944267308,965128.97427901,965128.97427901,True
6,6001,1,4402,271,0,3931,1787562796.5725417,1787562801.9551811,1787562797.46503,965142.736502082,965142.838082841,965142.870858926,965142.870858926,True
6,6002,0,5747,20,0,0,1787562803.391406,1787562805.5593336,1787562804.9902103,965149.963460247,965150.201536871,965150.237867514,965150.237867514,True
6,6003,1,4892,338,0,4673,1787562805.5598617,1787562811.744933,1787562806.3763487,965151.43204531,965151.519779076,965151.552349892,965151.552349892,True
6,6004,0,2361,40,0,52,1787562813.1224077,1787562814.0868275,1787562813.3830593,965158.36057613,965158.443795557,965158.475232287,965158.475232287,True
6,6005,1,5260,192,0,5230,1787562814.08738,1787562817.7928743,1787562814.6456194,965159.627546842,965159.911682248,965159.943192928,965159.943192928,True
6,6006,1,6427,149,0,5452,1787562818.3535397,1787562820.740705,1787562818.4734366,965163.457633662,965163.510224298,965163.540273338,965163.540273338,True
6,6007,0,2951,26,0,44,1787562824.7710288,1787562825.488327,1787562824.997152,965169.968468825,965170.055722508,965170.086339894,965170.086339894,True
6,6008,1,6810,206,0,6576,1787562825.492865,1787562828.806239,1787562825.6685755,965170.645625025,965170.677660651,965170.708256896,965170.708256896,True
6,6009,0,27030,58,0,44,1787562829.518919,1787562834.8857136,1787562833.0919783,965178.08477393,965178.84612546,965178.881612403,965178.881612403,True
6,6010,1,7156,158,0,7016,1787562834.886472,1787562837.426442,1787562834.936301,965179.916119492,965179.948949665,965179.980087067,965179.980087067,True
6,6011,1,8787,403,0,7314,1787562837.9871583,1787562856.4958973,1787562847.1225734,965192.540075969,965193.607933765,965193.646297582,965193.646297582,True
6,6012,0,5842,21,0,44,1787562857.8070362,1787562864.188635,1787562863.6032104,965208.581714014,965208.723381909,965208.761883619,965208.761883619,True
6,6013,1,10878,1935,0,9190,1787562864.1897843,1787562901.846347,1787562866.3729131,965211.351404343,965211.431345214,965211.472195261,965211.472195261,True
6,6014,1,12275,321,0,12275,1787562902.4081624,1787562923.324428,1787562916.3092654,965261.479060123,965261.680298107,965261.714556378,965261.714556378,True
6,6015,0,5845,17,0,44,1787562924.702338,1787562929.3981671,1787562928.8162448,965273.800050621,965273.944165533,965274.013047881,965274.013047881,True
6,6016,1,12946,519,0,12596,1787562929.3994122,1787562941.0521712,1787562929.4951105,965274.47259975,965274.5156932,965274.55896397,965274.55896397,True
6,6017,1,15294,1182,0,13465,1787562941.6135375,1787562987.4729702,1787562950.6771312,965296.370250102,965296.952663878,965296.991953596,965296.991953596,True
6,6018,0,5742,13,0,44,1787562988.7495856,1787562989.92007,1787562989.2673922,965334.246472624,965334.403579133,965334.472609576,965334.472609576,True
6,6019,1,16661,1223,0,16476,1787562989.9215517,1787563034.576915,1787562990.112591,965335.104371932,965335.168032202,965335.233379952,965335.233379952,True
6,6020,1,17175,70,0,17175,1787563034.5789795,1787563053.3499105,1787563051.5594022,965396.539203768,965396.586124928,965396.634384287,965396.634384287,True
7,7000,1,2565,229,0,0,1787562803.948266,1787562808.945567,1787562805.1623027,965150.150746063,965150.201536871,965150.237867514,965150.237867514,True
7,7001,1,3769,146,0,2794,1787562810.508508,1787562812.8101437,1787562810.6177702,965155.60042747,965155.65003749,965155.679257473,965155.679257473,True
7,7002,0,12965,15,0,0,1787562813.4618618,1787562815.1913354,1787562814.6464329,965159.627554662,965159.911682248,965159.943192928,965159.943192928,True
7,7003,1,4118,203,0,3915,1787562815.191762,1787562818.2744417,1787562815.2383797,965160.21704719,965160.249423157,965160.278955953,965160.278955953,True
7,7004,1,5478,517,0,4321,1787562820.285477,1787562828.3144474,1787562820.4146748,965165.397355911,965165.440203626,965165.470895661,965165.470895661,True
7,7005,1,5817,301,0,5817,1787562829.312961,1787562835.322442,1787562829.9828482,965174.996285436,965175.050071384,965175.083109769,965175.083109769,True
7,7006,1,6621,738,0,6118,1787562836.5552356,1787562849.2586691,1787562836.6469123,965181.627884052,965181.661632052,965181.692100698,965181.692100698,True
7,7007,0,7118,17,0,53,1787562849.9077995,1787562851.0487623,1787562850.488058,965195.469136356,965195.649118722,965195.689154972,965195.689154972,True
7,7008,1,6926,167,0,6926,1787562851.0495436,1787562854.4339144,1787562851.0973885,965196.071582982,965196.111889403,965196.152418717,965196.152418717,True
7,7009,0,5455,89,0,53,1787562855.0542428,1787562864.2070794,1787562861.6001372,965206.713121107,965207.120183917,965207.157039574,965207.157039574,True
7,7010,1,7315,171,0,7093,1787562864.2078257,1787562869.8823185,1787562866.372101,965211.351398942,965211.431345214,965211.472195261,965211.472195261,True
7,7011,1,8213,68,0,7486,1787562871.5347414,1787562873.1765656,1787562871.7589662,965216.741732088,965216.778842978,965216.817460469,965216.817460469,True
7,7012,1,8680,69,0,8281,1787562873.177467,1787562874.6175268,1787562873.245583,965218.217009857,965218.255897,965218.295250858,965218.295250858,True
8,8000,1,3321,399,0,0,1787562813.139439,1787562819.606114,1787562813.3836904,965158.36058279,965158.459423542,965158.490233627,965158.490233627,True
8,8001,1,4725,334,0,3720,1787562821.1036286,1787562826.3809114,1787562821.2350054,965166.216344205,965166.265803368,965166.295273845,965166.295273845,True
8,8002,1,6090,221,0,5059,1787562827.93409,1787562833.9963052,1787562829.9836922,965174.996292436,965175.050071384,965175.083109769,965175.083109769,True
8,8003,0,821,37,0,0,1787562836.743371,1787562837.4416027,1787562836.8164487,965181.797262209,965181.832217208,965181.862791865,965181.862791865,True
8,8004,1,6578,287,0,6311,1787562837.4422204,1787562854.3777587,1787562846.948939,965192.540059969,965193.607933765,965193.646297582,965193.646297582,True
8,8005,0,16715,49,0,65,1787562856.984176,1787562864.558802,1787562863.1317823,965208.107227216,965208.487839828,965208.524555164,965208.524555164,True
8,8006,1,6961,177,0,6865,1787562864.5595138,1787562869.98146,1787562866.3708353,965211.351391362,965211.431345214,965211.472195261,965211.472195261,True
8,8007,1,8353,164,0,7138,1787562871.5118144,1787562874.84641,1787562871.6576602,965216.639871759,965216.689682595,965216.720609478,965216.720609478,True
8,8008,1,9685,141,0,8517,1787562876.4971626,1787562878.8721642,1787562876.6477706,965221.633105668,965221.679267517,965221.710404812,965221.710404812,True
8,8009,0,22257,233,0,46,1787562879.8994007,1787562893.925817,1787562888.9449215,965233.935333225,965234.494692366,965234.529813062,965234.529813062,True
8,8010,1,10394,276,0,9826,1787562893.9269524,1787562902.6906943,1787562897.412884,965242.446327578,965242.783293658,965242.819852036,965242.819852036,True
8,8011,0,2691,214,0,47,1787562903.3527408,1787562921.195567,1787562916.4685018,965261.479066343,965261.680298107,965261.714556378,965261.714556378,True
8,8012,1,11798,1007,0,10670,1787562921.1969316,1787562942.8411715,1787562921.3676908,965266.351682352,965266.399204322,965266.431996108,965266.431996108,True
8,8013,1,13076,105,0,12805,1787562944.421744,1787562954.771719,1787562951.3842375,965296.370281302,965296.952663878,965296.991953596,965296.991953596,True
8,8014,1,14401,171,0,13181,1787562956.2263143,1787562973.118878,1787562967.2358682,965312.781970604,965313.243491807,965313.284326892,965313.284326892,True
8,8015,0,4437,149,0,44,1787562974.1353817,1787562988.539739,1787562981.1180294,965326.104297382,965326.242003857,965326.3385365,965326.3385365,True
8,8016,1,14854,153,0,14572,1787562988.5411355,1787562994.2781498,1787562988.8288195,965333.813745048,965334.075802239,965334.141496071,965334.141496071,True
8,8017,0,11483,67,0,44,1787562997.4160402,1787563020.4865534,1787563016.198254,965361.168926494,965361.477084765,965361.544685562,965361.544685562,True
8,8018,1,16010,944,0,15007,1787563020.489355,1787563052.9818358,1787563020.660186,965365.660967181,965366.034062671,965366.136679063,965366.136679063,True
8,8019,1,17318,122,0,16954,1787563054.6965156,1787563071.4598663,1787563066.440884,965411.916752656,965412.2072716,965412.243854313,965412.243854313,True
8,8020,0,8545,51,0,44,1787563075.3404562,1787563091.6201477,1787563089.3825564,965434.370560683,965434.766390921,965434.835849707,965434.835849707,True
8,8021,1,17704,194,0,17440,1787563091.6220002,1787563108.5291877,1787563097.8941238,965442.887241448,965443.382907639,965443.477296582,965443.477296582,True
8,8022,1,18853,87,0,17898,1787563110.1573591,1787563115.7078335,1787563110.378916,965455.398118929,965455.590440277,965455.711580573,965455.711580573,True
8,8023,1,20390,81,0,18940,1787563117.4244723,1787563123.8540814,1787563119.3921332,965464.403551881,965464.557407802,965464.667956467,965464.667956467,True
8,8024,1,21634,143,0,20471,1787563125.405614,1787563137.7967126,1787563130.6364512,965475.617952066,965475.733154676,965475.829206781,965475.829206781,True
