filename,turn,iteration,args_json,runtime_s,output_20
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,6,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""GOOGLEFINANCE\"" \""AAPL\"" \""historical\""""}",1.8814,{'server_name': 'too
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,7,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""first time Apple stock\"" \""above 50\"" \""Google\""""}",1.5621,{'server_name': 'too
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Apple stock\"" \""Google Finance\"" \""first time\"" \""50\""""}",1.6902,{'server_name': 'too
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,9,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""first time\"" \""Apple\"" \""above $50\"" stock""}",1.6317,{'server_name': 'too
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,16,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""first year\"" Apple stock went above $50\"" \""Google Finance\""""}",1.5699,{'server_name': 'too
08cae58d-4084-4616-b6dd-dd6534e4825b_tools.csv,18,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Apple stock\"" \""Google Finance\"" \""above $50\""""}",1.6475,{'server_name': 'too
0a3cd321-3e76-4622-911b-0fda2e5d6b1a_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 5, ""q"": ""World Bank API country list 2023""}",1.4978,{'server_name': 'too
0a3cd321-3e76-4622-911b-0fda2e5d6b1a_tools.csv,12,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 5, ""q"": ""World Bank indicator Gross savings (% of GDP) code""}",1.4446,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""ScienceDirect number of Reference Works Life Science domain sample standard deviation 2022 Health Sciences""}",2.1428,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,3,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Reference Works\"" \""ScienceDirect\"" \""sample standard deviation\"" 2022""}",1.4870,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,4,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""ScienceDirect\"" \""Reference Works\"" \""Health Sciences\"" 2022""}",1.5369,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,6,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""ScienceDirect Reference Works 2022\""""}",1.5345,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""sciencedirect_reference_works_per_domain_2022_dataset_life_science_health_sciences_sample\""""}",1.4763,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,10,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""sciencedirect reference works per domain\"" 2022""}",1.4934,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,12,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Sciencedirect Reference Works Per Domain\""""}",1.5466,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,13,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""sample standard deviation\"" \""Reference Works\"" \""ScienceDirect\""""}",1.4944,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,16,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""ScienceDirect Reference Works 2022 stats sample standard deviation Health Sciences""}",1.7897,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,18,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Reference Works\"" \""Life Science\"" \""ScienceDirect\"" 2022""}",1.6960,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,20,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""SciencedirectReferenceWorksPerDomain2022\""""}",1.4821,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,22,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""sample standard deviation of the number of Reference Works\""""}",1.4638,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,24,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""SampleStandardDeviations Of The Number Of Reference Works In Each Life Science Domain Compared to Health Sciences On Sciencedirect 2022""}",1.7514,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,27,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""SampleStandardDeviationsOfTheNumberOfReferenceWorksInEachLifeScienceDomainComparedToHealthSciencesOnSciencedirect2022\""""}",1.5733,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,29,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Sample Standard Deviations Of The Number Of Reference Works In Each Life Science Domain\""""}",1.6181,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,34,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Sample Standard Deviations Of The Number Of Reference Works\"" \""ScienceDirect\"" 2022 0.269""}",1.4784,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,35,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Number Of Reference Works\"" \""ScienceDirect\"" 2022""}",1.5130,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,36,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""0.269 \""Reference Works\"" \""ScienceDirect\""""}",1.7318,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,38,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""sciencedirect reference works 2022 sample standard deviation pdf""}",1.4571,{'server_name': 'too
0b260a57-3f3a-4405-9f29-6d7a1012dbfb_tools.csv,42,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""0.269\"" \""Sciencedirect\"" \""Reference Works\""""}",1.3646,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""\ud809\udc1c cuneiform numeric sign value""}",1.4150,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,1,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""\ud809\udc10 cuneiform numeric sign value""}",1.3966,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,3,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""one Gesh2 cuneiform numeric sign value""}",1.5993,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,5,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""\ud809\udc1c numeric value Babylonian""}",1.6821,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,7,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""\""CUNEIFORM NUMERIC SIGN EIGHT GE\u01602\""""}",1.5675,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""U+1241C numeric value""}",1.5364,{'server_name': 'too
0bb3b44a-ede5-4db5-a520-4e844b0079c5_tools.csv,9,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""\""six GESH2\"" cuneiform numeric""}",2.1082,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Unlambda .F.o.r. syntax print string""}",1.5869,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,2,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""r`````````.F.o.r. .p.e.n.g.u.i.n.si\""""}",1.4517,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,5,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Final answer\"" \""backtick\"" Unlambda print string r`""}",1.3556,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,6,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Unlambda r primitive print newline""}",1.4411,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Unlambda\"" \"".F.o.r.\""""}",1.3957,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,10,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Unlambda print \""For penguins\""""}",1.5062,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,12,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""For penguins\"" Unlambda""}",2.0904,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,13,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""what exact character or text needs to be added\"" \""Unlambda\""""}",1.7203,{'server_name': 'too
14569e28-c88c-43e4-8c32-097d35b9a67d_tools.csv,14,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""QKsgsvErD1 Unlambda penguins""}",1.7039,{'server_name': 'too
16d825ff-1623-4176-a5b5-42e0f5c2b0ac_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Tri-Rail May 27 2019 schedule P608 Pompano Beach""}",1.5977,{'server_name': 'too
16d825ff-1623-4176-a5b5-42e0f5c2b0ac_tools.csv,2,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Tri Rail P608 schedule May 27 2019""}",1.5629,{'server_name': 'too
16d825ff-1623-4176-a5b5-42e0f5c2b0ac_tools.csv,4,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""P608\"" \""Pompano Beach\"" Tri-Rail""}",1.4088,{'server_name': 'too
16d825ff-1623-4176-a5b5-42e0f5c2b0ac_tools.csv,7,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""P608\"" \""northbound\"" Tri-Rail May 27 2019""}",1.4973,{'server_name': 'too
16d825ff-1623-4176-a5b5-42e0f5c2b0ac_tools.csv,10,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""P608\"" \""6:20\"" \""Pompano\""""}",1.5458,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Amphiprion ocellaris USGS nonnative species zip code""}",1.5383,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,4,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Fred Howard Park Tarpon Springs FL address zip code""}",1.8310,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,7,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""\""Amphiprion ocellaris\"" \""USGS\"" \""nonindigenous\"" \""Occurrence\""""}",9.1460,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,10,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""nas.er.usgs.gov occurrence ID page""}",1.4519,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,12,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Fred Howard Park\"" \""USGS\"" \""34689\""""}",1.5010,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,16,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Fred Howard Park\"" \""1700 Sunset Dr\"" \""zip\""""}",1.7486,{'server_name': 'too
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc_tools.csv,17,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""\""clown anemonefish\"" \""nonindigenous\"" \""USGS\"" \""Florida\""""}",9.1418,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""site:openreview.net NeurIPS 2022 Yuri accepted recommendation \""certain\""""}",1.4773,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,2,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""site:openreview.net NeurIPS 2022 \""Yuri\"" \""Recommendation: Accept\"" \""Confidence: Certain\""""}",1.5649,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,3,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri\"" \""Confidence: Certain\"" openreview.net neurips 2022""}",1.6407,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,4,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Yuri Fonseca site:openreview.net \""NeurIPS 2022\""""}",1.5761,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,6,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri Saporito\"" site:openreview.net \""NeurIPS 2022\""""}",1.4224,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""\""Confidence: Certain\"" \""Yuri\"" site:openreview.net \""NeurIPS 2022\""""}",9.1570,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,9,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""\""Yuri\"" \""NeurIPS 2022 Conference\"" \""OpenReview\""""}",9.1430,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,11,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""\""Yuri Kuratov\"" site:openreview.net \""NeurIPS 2022\""""}",9.1365,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,23,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 20, ""q"": ""~Yuri \""NeurIPS.cc/2022\"" openreview""}",9.1543,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,24,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri Kinoshita\"" site:openreview.net""}",1.4451,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,27,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri Kuratov\"" openreview""}",1.4517,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,29,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri Lawryshyn\"" openreview""}",1.5755,{'server_name': 'too
1dcc160f-c187-48c2-b68e-319bd4354f3d_tools.csv,35,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Yuri Fonseca\"" site:openreview.net \""NeurIPS 2022\""""}",1.4062,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,0,1,"{""num"": 10, ""q"": ""Audre Lorde \""Father Son and Holy Ghost\"" indented lines stanza""}",1.5334,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,1,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" Audre Lorde pdf""}",1.4691,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,4,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" \""indent\""""}",1.6415,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,5,1,"{""num"": 10, ""q"": ""\""Father, Son, and Holy Ghost\"" Audre Lorde poem lines""}",1.7854,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,8,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" stanza 1""}",1.5793,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,9,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" \""stanza\"" Audre Lorde""}",1.4855,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,12,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" Audre Lorde poem text""}",1.7923,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,14,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" worksheet""}",1.6413,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,15,1,"{""num"": 10, ""q"": ""\""Father Son and Holy Ghost\"" stanza break""}",1.6832,{'server_name': 'too
23dd907f-1261-4488-b21c-e9185af91d5e_tools.csv,16,1,"{""num"": 10, ""q"": ""\""Not that his judgment eyes\""""}",1.4437,{'server_name': 'too
42576abe-0deb-4869-8c63-225c2d75a95a_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""q"": ""Tizin language verb first Maktay Pa Mato Zapple""}",2.1704,{'server_name': 'too
42d4198c-5895-4f0a-b0c0-424a66465d83_tools.csv,8,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""British Academy Games Awards 2020 Best Game winner 2019""}",1.5067,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,0,1,"{""num"": 10, ""q"": ""Pie Menus or Linear Menus, Which Is Better? 2015""}",1.5643,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,2,1,"{""num"": 10, ""q"": ""\""Iram Khan\"" computer science\""""}",2.0504,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,4,1,"{""num"": 10, ""q"": ""Pietro Murano publications""}",1.4358,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,7,1,"{""num"": 10, ""q"": ""\""A New Software Agent 'Learning' Algorithm\"" Murano""}",1.4487,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,9,1,"{""num"": 10, ""q"": ""Pietro Murano 1998""}",1.5057,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,10,1,"{""num"": 10, ""q"": ""\""Murano\"" 1999\""\""""}",2.1276,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,11,1,"{""num"": 10, ""q"": ""\""Pietro Murano\"" 2000""}",1.4383,{'server_name': 'too
46719c30-f4c3-4cad-be07-d5cb21eee6bb_tools.csv,14,1,"{""num"": 10, ""q"": ""\""Effectiveness of Mapping Human-Oriented Information to Software Agents for Online Teaching Environments\""""}",1.5308,{'server_name': 'too
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_tools.csv,0,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""Giganotosaurus featured article November 2016 nominator""}",1.7113,{'server_name': 'too
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_tools.csv,2,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""promoted November 2016 Wikipedia Featured article dinosaur""}",1.6155,{'server_name': 'too
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_tools.csv,6,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""\""Giganotosaurus\"" \""November 2016\"" \""Featured article\""""}",1.7789,{'server_name': 'too
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_tools.csv,7,1,"{""gl"": ""us"", ""hl"": ""en"", ""num"": 10, ""q"": ""November 2016 site:en.wikipedia.org \""Featured article\"" \""dinosaur\"" \""Featured article candidates\""""}",1.6119,{'server_name': 'too
