session_id,request_id,model_id,num_prefill_tokens,num_decode_tokens,num_cached_tokens,expected_prefix_hit,client_sent_wall,client_recv_wall,arrival,queued,scheduled,prefill_end,request_end,success
4,4030,0,29297,152,0,44,1787560791.0347297,1787560799.8837674,1787560795.4699526,963140.462348723,963141.354728391,963141.390450113,963141.390450113,True
4,4031,1,20063,632,0,19267,1787560799.885757,1787560838.8445215,1787560822.8322928,963169.026011215,963169.83759503,963169.886063077,963169.886063077,True
4,4032,1,19632,71,0,2902,1787560838.8457336,1787560888.6623874,1787560886.230197,963231.205093234,963231.761427411,963231.809053813,963231.809053813,True
5,5000,1,2783,416,0,0,1787560509.4491303,1787560517.3149786,1787560509.49922,962854.468719267,962854.508315607,962854.546188095,962854.546188095,True
5,5001,1,4163,157,0,3199,1787560518.9551084,1787560522.1999557,1787560519.0637715,962864.03583997,962864.075063598,962864.112207572,962864.112207572,True
5,5002,0,4666,148,0,0,1787560526.2623632,1787560529.688861,1787560526.6337893,962871.605629995,962871.778187143,962871.815673489,962871.815673489,True
5,5003,1,4660,194,0,4320,1787560529.6893663,1787560533.4361534,1787560529.7401774,962874.710596131,962874.748551121,962874.787417186,962874.787417186,True
5,5004,1,5906,100,0,4854,1787560535.1003325,1787560537.1737115,1787560535.2070446,962880.179201762,962880.240160277,962880.277926455,962880.277926455,True
5,5005,0,2485,224,0,45,1787560537.892906,1787560542.979947,1787560538.2172182,962883.228796405,962883.314388915,962883.352530016,962883.352530016,True
5,5006,1,6616,315,0,6006,1787560542.980596,1787560548.97532,1787560543.0485113,962888.019392042,962888.059910878,962888.097446215,962888.097446215,True
5,5007,1,7810,103,0,6931,1787560550.6926768,1787560552.8743956,1787560550.8022375,962895.787417112,962895.845178948,962895.883312639,962895.883312639,True
5,5008,1,9523,462,0,7913,1787560554.6252923,1787560564.2727213,1787560554.7722628,962899.751172168,962899.807366574,962899.845281884,962899.845281884,True
5,5009,0,4047,31,0,45,1787560565.0037937,1787560566.1951463,1787560565.4159284,962910.472175478,962910.572246923,962910.611046659,962910.611046659,True
5,5010,1,9813,134,0,9813,1787560566.1959991,1787560568.780675,1787560566.238552,962911.215393273,962911.25271214,962911.291002503,962911.291002503,True
5,5011,0,3057,48,0,45,1787560569.5249407,1787560570.757063,1787560569.735565,962914.709597594,962914.785100283,962914.822162828,962914.822162828,True
5,5012,1,10115,127,0,9947,1787560570.7579403,1787560581.5603333,1787560577.2421246,962922.21458939,962922.250945491,962923.085317642,962923.085317642,True
5,5013,1,11306,220,0,10242,1787560583.3436904,1787560587.6586149,1787560583.466361,962928.43860591,962928.481738724,962928.520343049,962928.520343049,True
5,5014,1,12201,115,0,11526,1787560589.2279887,1787560593.4891708,1787560591.0382695,962936.092344252,962936.304661093,962936.347275175,962936.347275175,True
5,5015,0,3666,74,0,46,1787560593.9982002,1787560595.974782,1787560594.417835,962939.443762749,962939.544713212,962939.58363223,962939.58363223,True
5,5016,1,12645,237,0,12316,1787560595.975948,1787560600.554078,1787560596.0395105,962941.013847248,962941.05177669,962941.089225928,962941.089225928,True
5,5017,1,14008,174,0,12882,1787560602.5757985,1787560608.680993,1787560604.962396,962950.218776463,962950.424544945,962950.46463861,962950.46463861,True
5,5018,0,4231,214,0,45,1787560609.3240263,1787560618.39389,1787560613.82473,962958.981276942,962959.387466086,962959.431871339,962959.431871339,True
5,5019,1,14452,60,0,14182,1787560618.3951716,1787560623.6566846,1787560621.909104,962966.882225259,962967.369408502,962967.465100854,962967.465100854,True
5,5020,1,14952,72,0,14512,1787560623.658147,1787560625.1318543,1787560623.7240765,962968.697081378,962968.735256892,962968.772845112,962968.772845112,True
6,6000,1,3157,774,0,0,1787560510.0479186,1787560525.0023286,1787560510.1225164,962855.104876749,962855.145942868,962855.183363323,962855.183363323,True
6,6001,1,4402,271,0,3931,1787560525.5646694,1787560531.1328564,1787560525.708772,962870.706787926,962870.807885684,962870.84699365,962870.84699365,True
6,6002,0,5747,20,0,0,1787560532.5686653,1787560534.593289,1787560533.9433002,962878.975179019,962879.170566423,962879.208630433,962879.208630433,True
6,6003,1,4892,338,0,4673,1787560534.5937552,1787560541.341364,1787560534.6460123,962879.615866594,962879.65641007,962879.69440303,962879.69440303,True
6,6004,0,2361,40,0,52,1787560542.719463,1787560543.724637,1787560542.8832011,962887.861651854,962887.927014618,962887.964193293,962887.964193293,True
6,6005,1,5260,192,0,5230,1787560543.7252264,1787560547.401198,1787560543.7671068,962888.746196917,962888.783649754,962888.820919009,962888.820919009,True
6,6006,1,6427,149,0,5452,1787560547.9621704,1787560550.9183986,1787560548.067363,962893.040984312,962893.079737007,962893.116778651,962893.116778651,True
6,6007,0,2951,26,0,44,1787560554.9496343,1787560555.7761917,1787560555.152294,962900.125438118,962900.232649698,962900.270069965,962900.270069965,True
6,6008,1,6810,206,0,6576,1787560555.776878,1787560559.8063636,1787560555.8259287,962900.798403351,962900.83612538,962900.87403406,962900.87403406,True
6,6009,0,27030,58,0,44,1787560560.518101,1787560565.3601437,1787560562.998783,962907.988620348,962908.8341492,962908.872409492,962908.872409492,True
6,6010,1,7156,158,0,7016,1787560565.3609157,1787560568.5421903,1787560565.486181,962910.472181998,962910.572246923,962910.611046659,962910.611046659,True
6,6011,1,8787,403,0,7314,1787560569.1031578,1787560576.863579,1787560569.290046,962914.271635104,962914.323469633,962914.360942571,962914.360942571,True
6,6012,0,5842,21,0,44,1787560578.174303,1787560580.1999009,1787560579.6456115,962924.644085958,962924.76556716,962924.799592536,962924.799592536,True
6,6013,1,10878,1935,0,9190,1787560580.2009466,1787560622.9642348,1787560580.3891325,962925.370084062,962925.427391836,962925.465365408,962925.465365408,True
6,6014,1,12275,321,0,12275,1787560623.526817,1787560630.0538526,1787560623.6610608,962968.640319085,962968.678044877,962968.715534996,962968.715534996,True
6,6015,0,5845,17,0,44,1787560631.4319522,1787560633.7548606,1787560633.161903,962978.193549464,962978.394066707,962978.427912944,962978.427912944,True
6,6016,1,12946,519,0,12596,1787560633.7561407,1787560657.7670407,1787560644.9812984,962990.728845794,962992.001544472,962992.042919847,962992.042919847,True
6,6017,1,15294,1182,0,13465,1787560658.3281078,1787560694.0729165,1787560664.5547278,963010.60011254,963011.404015405,963011.447567205,963011.447567205,True
6,6018,0,5742,13,0,44,1787560695.3496344,1787560703.1336288,1787560702.598318,963047.570361445,963047.824213423,963047.861730844,963047.861730844,True
6,6019,1,16661,1223,0,16476,1787560703.1351104,1787560740.5619805,1787560711.701238,963056.697161202,963056.735214298,963056.775171866,963056.775171866,True
6,6020,1,17175,70,0,17175,1787560740.5638964,1787560754.6732209,1787560753.2160506,963098.209753312,963098.260135359,963098.298979701,963098.298979701,True
7,7000,1,2565,229,0,0,1787560530.1609683,1787560535.0827122,1787560530.1951828,962875.181166911,962875.219190581,962875.257213051,962875.257213051,True
7,7001,1,3769,146,0,2794,1787560536.6450253,1787560539.8461154,1787560536.7431047,962881.720990919,962881.763384507,962881.801050465,962881.801050465,True
7,7002,0,12965,15,0,0,1787560540.4978046,1787560542.3443694,1787560541.5599113,962886.531158183,962886.921022948,962886.958947028,962886.958947028,True
7,7003,1,4118,203,0,3915,1787560542.3448195,1787560546.248943,1787560542.3850925,962887.364645992,962887.40222318,962887.439405735,962887.439405735,True
7,7004,1,5478,517,0,4321,1787560548.260135,1787560558.2275898,1787560548.369774,962893.339723052,962893.384285214,962893.421361959,962893.421361959,True
7,7005,1,5817,301,0,5817,1787560559.2260892,1787560566.6488323,1787560559.6634936,962904.637639616,962904.751261426,962904.789557349,962904.789557349,True
7,7006,1,6621,738,0,6118,1787560567.881779,1787560583.8327477,1787560567.960184,962912.937462128,962912.976842398,962913.013964444,962913.013964444,True
7,7007,0,7118,17,0,53,1787560584.481754,1787560591.6750257,1787560590.510754,962935.78737847,962936.304661093,962936.347275175,962936.347275175,True
7,7008,1,6926,167,0,6926,1787560591.6757302,1787560595.4591696,1787560591.7190888,962936.694974688,962936.735001913,962936.772895543,962936.772895543,True
7,7009,0,5455,89,0,53,1787560596.0809176,1787560598.3376915,1787560596.5145123,962941.493773935,962941.624138935,962941.666921228,962941.666921228,True
7,7010,1,7315,171,0,7093,1787560598.3384514,1787560601.590842,1787560598.3887155,962943.358675565,962943.395250358,962943.431942982,962943.431942982,True
7,7011,1,8213,68,0,7486,1787560603.2430704,1787560606.7306364,1787560604.9786687,962950.218783152,962950.424544945,962950.46463861,962950.46463861,True
7,7012,1,8680,69,0,8281,1787560606.7315018,1787560615.7264068,1787560613.001874,962958.981255392,962959.387466086,962959.431871339,962959.431871339,True
8,8000,1,3321,399,0,0,1787560539.3528266,1787560547.4762738,1787560539.5205655,962884.506548668,962884.567413072,962884.605319682,962884.605319682,True
8,8001,1,4725,334,0,3720,1787560548.9734085,1787560555.514571,1787560549.0856185,962894.054780287,962894.092799817,962894.130067443,962894.130067443,True
8,8002,1,6090,221,0,5059,1787560557.0679488,1787560561.4365864,1787560557.1818333,962902.151665933,962902.20937755,962902.246864157,962902.246864157,True
8,8003,0,821,37,0,0,1787560564.18442,1787560566.2681072,1787560564.893045,962909.879312158,962910.483898483,962910.572212273,962910.572212273,True
8,8004,1,6578,287,0,6311,1787560566.26872,1787560571.8790112,1787560566.3213782,962911.291040343,962911.329657278,962911.367328017,962911.367328017,True
8,8005,0,16715,49,0,65,1787560574.4846478,1787560580.7042582,1787560579.1933784,962924.168224854,962924.656396846,962924.76553549,962924.76553549,True
8,8006,1,6961,177,0,6865,1787560580.7049654,1787560584.2344031,1787560580.753528,962925.725622492,962925.763300961,962925.801012091,962925.801012091,True
8,8007,1,8353,164,0,7138,1787560585.7656002,1787560594.9709237,1787560590.722234,962935.78738925,962936.304661093,962936.347275175,962936.347275175,True
8,8008,1,9685,141,0,8517,1787560596.62271,1787560599.4398828,1787560596.7558098,962941.733873694,962941.782037131,962941.819822512,962941.819822512,True
8,8009,0,22257,233,0,46,1787560600.466465,1787560609.7749314,1787560604.7405686,962949.723572065,962950.424544945,962950.46463861,962950.46463861,True
8,8010,1,10394,276,0,9826,1787560609.7759132,1787560619.5337794,1787560613.8261693,962958.981282302,962959.387466086,962959.431871339,962959.431871339,True
8,8011,0,2691,214,0,47,1787560620.1956112,1787560626.592841,1787560622.41583,962967.446161352,962967.555870514,962967.59284997,962967.59284997,True
8,8012,1,11798,1007,0,10670,1787560626.5940204,1787560649.7433546,1787560626.7279432,962971.707308883,962971.752140419,962971.790135772,962971.790135772,True
8,8013,1,13076,105,0,12805,1787560651.3231032,1787560653.569386,1787560651.453072,962996.433002455,962996.470288834,962996.507853105,962996.507853105,True
8,8014,1,14401,171,0,13181,1787560655.0242171,1787560658.519797,1787560655.160082,963000.131797162,963000.194060892,963000.231551272,963000.231551272,True
8,8015,0,4437,149,0,44,1787560659.5371451,1787560669.4207904,1787560665.1956346,963010.60012309,963011.404015405,963011.447567205,963011.447567205,True
8,8016,1,14854,153,0,14572,1787560669.422361,1787560681.315583,1787560676.3964334,963022.250474631,963023.082661784,963023.128100166,963023.128100166,True
8,8017,0,11483,67,0,44,1787560684.4539545,1787560692.0204442,1787560690.3732605,963035.35560163,963035.739953396,963035.774546629,963035.774546629,True
8,8018,1,16010,944,0,15007,1787560692.0219193,1787560725.248752,1787560701.5295646,963046.82229457,963047.526020429,963047.570268994,963047.570268994,True
8,8019,1,17318,122,0,16954,1787560726.964573,1787560751.4298096,1787560746.2801683,963091.252900226,963091.29212592,963093.170670642,963093.170670642,True
8,8020,0,8545,51,0,44,1787560755.3112807,1787560760.740764,1787560759.4835925,963104.454025246,963104.752462101,963104.788485715,963104.788485715,True
8,8021,1,17704,194,0,17440,1787560760.7423158,1787560779.6370056,1787560774.389833,963119.544948977,963119.843730758,963119.876067558,963119.876067558,True
8,8022,1,18853,87,0,17898,1787560781.2641723,1787560783.2519228,1787560781.405592,963126.386276652,963126.443724155,963126.481246899,963126.481246899,True
8,8023,1,20390,81,0,18940,1787560784.9682207,1787560788.7545238,1787560786.7888498,963131.772641572,963131.868187263,963131.906710533,963131.906710533,True
8,8024,1,21634,143,0,20471,1787560790.3050723,1787560796.500263,1787560792.644401,963137.66652627,963137.95856196,963138.002131023,963138.002131023,True
